"STOP_LOCATION_BLOCK","match_status","match_type","GEOID"
"16TH STREET NW & COLUMBIA ROAD NW WASHINGTON, DC 20009 UNITED STATES","Match","Non_Exact","11001007503"
"4200 BLOCK OF  7TH STREET NW WASHINGTON, DC 20011 UNITED STATES","Match","Non_Exact","11001009603"
"1400 BLOCK OF  CEDAR ST SE DC, WASHINGTON 20020 UNITED STATES","Match","Non_Exact","11001007503"
"4900 BLOCK OF  QUARLES ST NE DC, DC 20019 UNITED STATES","Match","Non_Exact","11001007504"
"100 BLOCK OF  35TH ST SE DC, WASHINGTON D.C 20019 UNITED STATES","Match","Non_Exact","11001005802"
"3700 BLOCK OF  MINNESOTA AVE NE DC, D.C 20019 UNITED STATES","Match","Non_Exact","11001009201"
"200 BLOCK OF  37TH SE WASHINGTON, D.C 20019 UNITED STATES","Match","Non_Exact","11001009201"
"1900 BLOCK OF  F STREET NW WASHINGTON, DC 20052 UNITED STATES","Match","Non_Exact","11001009508"
"5000 BLOCK OF  H ST SE DC, WASHINGTON 20019 UNITED STATES","Match","Non_Exact","11001007407"
"400 BLOCK OF  L ST SE DC, DC 20002 UNITED STATES","Match","Non_Exact","11001002900"
"1200 BLOCK OF  U ST NW WASHINGTON, DC 20009 UNITED STATES","Match","Non_Exact","11001008701"
"1300 BLOCK OF  SOUTH CAPITAL ST SE WASHINGTON, DC 20024 UNITED STATES","Match","Non_Exact","11001005004"
"1800 BLOCK OF  8TH ST NW WASHINGTON, DC 20001 UNITED STATES","Match","Exact","11001002802"
"1800 BLOCK OF  GAINESVILLE STREET SE WASHINGTON, DC 20020 UNITED STATES","Match","Non_Exact","11001002400"
"3800 BLOCK OF  9TH ST SE DC, DC 20032 UNITED STATES","Match","Non_Exact","11001007503"
"2400 BLOCK OF  JAMES BANKS ROAD SE WASHINGTON, DC 20020 UNITED STATES","Match","Non_Exact","11001007806"
"UNIT BLOCK OF  KENNEDY ST NW DC, WASHINGTON DC UNITED STATES","Match","Non_Exact","11001007708"
"UNIT BLOCK OF  KENNEDY ST NW DC, WASHINGTON 20011 UNITED STATES","No_Match","",NA
"SOUTH CAPITOL STREET & SOUTHERN AVENUE SE WASHINGTON, DC 20032 UNITED STATES","Tie","",NA
"2000 BLOCK OF  10TH ST NW WASHINGTON, DC 20001 UNITED STATES","Match","Non_Exact","11001010800"
"700 BLOCK OF  FLORIDA AVE NW WASHINGTON, DC 20001 UNITED STATES","Match","Non_Exact","11001007707"
"1500 BLOCK OF  BENNING RD NE DC, 1548 BENNING ROAD NE 20002 UNITED STATES","No_Match","",NA
"UNIT BLOCK OF  P STREET NW WASHINGTON, DC 20001 UNITED STATES","Match","Non_Exact","11001004402"
"2500 BLOCK OF  15TH ST NW DC, WASHINGTON 20009 UNITED STATES","No_Match","",NA
"3200 BLOCK OF  15TH PLACE SE WASHINGTON, DC 20020 UNITED STATES","Match","Non_Exact","11001004402"
"300 BLOCK OF  DECATUR ST NW DC, WASHINGTON 20011 UNITED STATES","Match","Non_Exact","11001007407"
"1200 BLOCK OF  MOUNT OLIVET RD NE DC, WASHINGTON DC UNITED STATES","No_Match","",NA
"14TH STREET NW & COLUMBIA ROAD NW WASHINGTON, DC 20009 UNITED STATES","No_Match","",NA
"600 BLOCK OF  S ST NW WASHINGTON, DC 20001 UNITED STATES","No_Match","",NA
"1100 BLOCK OF  NEW JERSEY AVE SE DC, DC 20003 UNITED STATES","No_Match","",NA
"6200 BLOCK OF  DIX ST NE DC, DC 20009 UNITED STATES","Tie","",NA
"2600 BLOCK OF  22ND ST NE DC, DC 20002 UNITED STATES","Match","Non_Exact","11001004401"
"2400 BLOCK OF  BRYAN PLACE SE WASHINGTON, DC 20020 UNITED STATES","Match","Non_Exact","11001004402"
"300 BLOCK OF  62ND ST NE WASHINGTON, DC 20009 UNITED STATES","Match","Non_Exact","11001008904"
"1700 BLOCK OF  CAPITOL AVE NE WASHINGTON, DC 20002 UNITED STATES","No_Match","",NA
"1700 BLOCK OF  HOLBROOK STREET NE WASHINGTON, DC 20002 UNITED STATES","Match","Non_Exact","11001003701"
"1800 BLOCK OF  9TH STREET NW WASHINGTON, DC 20001 UNITED STATES","Match","Non_Exact","11001007404"
"EATON ROAD SE & WADE ROAD SE WASHINGTON, DC 20020 UNITED STATES","Match","Non_Exact","11001002202"
"2900 BLOCK OF  FAIRLAWN AVENUE SE WASHINGTON, DC 20019 UNITED STATES","Match","Non_Exact","11001008804"
"1300 BLOCK OF  CONGRESS STREET SE WASHINGTON, DC 20032 UNITED STATES","Match","Exact","11001002802"
"4600 BLOCK OF  SOUTH CAPITOL STREET SE WASHINGTON, DC 20032 UNITED STATES","Match","Non_Exact","11001004801"
"1400 BLOCK OF  K STREET SE WASHINGTON, DC 20003 UNITED STATES","Match","Non_Exact","11001007203"
"1400 BLOCK OF  IRVING STREET NW WASHINGTON, DC 20010 UNITED STATES","No_Match","",NA
"1300 BLOCK OF  MARYLAND AVENUE NE WASHINGTON, DC 20002 UNITED STATES","No_Match","",NA
"400-BLK CONDON TER SE DC, WASHINGTON 20032 UNITED STATES","No_Match","",NA
"1700 BLOCK OF  7TH STREET NW WASHINGTON, DC 20001 UNITED STATES","Match","Non_Exact","11001007808"
"3000 BLOCK OF  15TH STREET NW WASHINGTON, DC 20009 UNITED STATES","Match","Non_Exact","11001008803"
"500-BLK GRESHAM PL NW DC, WASHINGTON DC 20010 UNITED STATES","Match","Non_Exact","11001008804"
"800 BLOCK OF  M STREET SE WASHINGTON, DC 20003 UNITED STATES","Match","Non_Exact","11001004402"
"4200 BLOCK OF  9TH ST SE DC, DC 20032 UNITED STATES","Match","Exact","11001007401"
"1300 BLOCK OF  R STREET NW WASHINGTON, DC 20009 UNITED STATES","Match","Non_Exact","11001007709"
"1100 BLOCK OF  VARNEY ST SE DC, WASHINGTON DC 20032 UNITED STATES","Match","Non_Exact","11001007304"
"1300 BLOCK OF  VAN BUREN ST NW WASHINGTON DC, DC 20012 UNITED STATES","Match","Non_Exact","11001009810"
"4700 BLOCK OF  SOUTH CAPITOL ST SE WASHINGTON, DC 20032 UNITED STATES","Match","Non_Exact","11001007100"
"1800 BLOCK OF  BELMONT RD NW WASHINGTON, DC 20009 UNITED STATES","Match","Non_Exact","11001002802"
"600 BLOCK OF  S ST NW DC, WASHINGTON DC 20009 UNITED STATES","Match","Non_Exact","11001008402"
"1800 BLOCK OF  U ST SE DC, WASHINGTON DC 20020 UNITED STATES","Match","Non_Exact","11001009801"
"1500 BLOCK OF  ALABAMA AVE SE DC, DC 20032 UNITED STATES","Match","Non_Exact","11001004901"
"UNIT BLOCK OF  DUPONT CIR NW DC, DC 20036 UNITED STATES","Match","Non_Exact","11001002802"
"2000 BLOCK OF  M STREET NW WASHINGTON, DC 20036 UNITED STATES","Match","Non_Exact","11001003400"
"3600 BLOCK OF  14TH ST NW DC, DC 20011 UNITED STATES","Match","Non_Exact","11001007203"
"3900 BLOCK OF  1ST ST SE WASHINTON, DC 20032 UNITED STATES","No_Match","",NA
"1300 BLOCK OF  HOWARD RD SE WASHINGTON, DC 20020 UNITED STATES","Match","Non_Exact","11001005001"
"2500 BLOCK OF  MARTIN LUTHER KING JR AVENUE SE WASHINGTON, DC 20020 UNITED STATES","Match","Non_Exact","11001009700"
"2800 BLOCK OF  HARTFORD ST SE WASHINGTON, DC 20020 UNITED STATES","Match","Non_Exact","11001001804"
"4300 BLOCK OF  LIVINGSTON RD SE WA, DC 20020 UNITED STATES","Match","Non_Exact","11001009811"
"1000 BLOCK OF  FLORIDA AVENUE NE WASHINGTON, DC 20002 UNITED STATES","Match","Non_Exact","11001004002"
"1500 BLOCK OF  V ST SE WASHINGTON, DC 20002 UNITED STATES","Match","Non_Exact","11001004801"
"1900 BLOCK OF  M ST NW WASHINGTON, DC 20036 UNITED STATES","Match","Non_Exact","11001007504"
"3600 BLOCK OF  14TH ST NW WASHINGTON, DC 20010 UNITED STATES","Match","Non_Exact","11001007404"
"400 BLOCK OF  M ST SE WASHINGTON, DISTRICT OF COLUMBIA 20003 UNITED STATES","No_Match","",NA
"1800 BLOCK OF  SAVANNAH ST SE WASHINGTON, DC 20032 UNITED STATES","Match","Non_Exact","11001007806"
"5500 BLOCK OF  CENTRAL AVE SE DC, DC 20019 UNITED STATES","Match","Non_Exact","11001010700"
"1200 BLOCK OF  17TH STREET NW WASHINGTON, DC 20036 UNITED STATES","No_Match","",NA
"900 BLOCK OF  V STREET NE WASHINGTON, DC 20018 UNITED STATES","No_Match","",NA
"800 BLOCK OF  SOUTHERN AVE SE WASHINGTON, DC 20032 UNITED STATES","Match","Non_Exact","11001007407"
"1400 BLOCK OF  MASSACHUSETTS AVE NW WASHINGTON, DC 20005 UNITED STATES","Match","Non_Exact","11001007407"
"ALABAMA AVENUE SE & CONGRESS STREET SE WASHINGTON, DC 20032 UNITED STATES","Match","Non_Exact","11001007502"
"900 BLOCK OF  BRENTWOOD RD NE WASHINGTON, DC 20018 UNITED STATES","No_Match","",NA
"4700 BLOCK OF  MINNESOTA AVENUE NE WASHINGTON, DC 20019 UNITED STATES","Match","Non_Exact","11001008802"
"900 BLOCK OF  IRVING STREET NE WASHINGTON, DC 20017 UNITED STATES","Match","Non_Exact","11001005802"
"600 BLOCK OF  10TH STREET NW WASHINGTON, DC 20001 UNITED STATES","Match","Exact","11001005802"
"4000 BLOCK OF  LIVINGSTON ROAD SE WASHINGTON, DC 20032 UNITED STATES","Match","Non_Exact","11001007404"
"3600 BLOCK OF  BLAINE ST NE WASHINGTON DC, DISTRICT OF COLUMBIA 20019 UNITED STATES","Match","Non_Exact","51510200201"
"900 BLOCK OF  3RD STREET NE WASHINGTON, DC 20002 UNITED STATES","No_Match","",NA
"400 BLOCK OF  ALABAMA AVENUE SE WASHINGTON, DC 20032 UNITED STATES","Match","Non_Exact","11001009810"
"3400 BLOCK OF  18TH STREET SE WASHINGTON, DC 20020 UNITED STATES","No_Match","",NA
"2900 BLOCK OF  LINCOLN RD NE DC, DC 20013 UNITED STATES","Match","Non_Exact","11001002302"
"1200 BLOCK OF  SUMNER ROAD SE WASHINGTON, DC 20020 UNITED STATES","Match","Exact","11001007808"
"900 BLOCK OF  W STREET NW WASHINGTON, DC 20001 UNITED STATES","Match","Non_Exact","11001009102"
"3600 BLOCK OF  ELY PLACE SE WASHINGTON, DC 20019 UNITED STATES","Match","Non_Exact","11001004401"
"4900 BLOCK OF  EAST CAPITOL STREET NE WASHINGTON, DC 20019 UNITED STATES","Match","Non_Exact","11001002503"
"3200 BLOCK OF  O STREET NW WASHINGTON, DC 20007 UNITED STATES","Match","Non_Exact","11001007703"
"UNIT BLOCK OF  SYCAMORE RD NE DC, DC 20002 UNITED STATES","Match","Non_Exact","11001007604"
"9TH STREET SE & WAHLER PLACE SE WASHINGTON, DC 20032 UNITED STATES","Match","Non_Exact","11001007804"
"4000 BLOCK OF  8TH STREET SE WASHINGTON, DC 20032 UNITED STATES","Match","Non_Exact","11001000202"
"4200 BLOCK OF  EDSON PLACE NE WASHINGTON, DC 20019 UNITED STATES","No_Match","",NA
"4200 BLOCK OF  EADS STREET NE WASHINGTON, DC 20019 UNITED STATES","Match","Exact","11001009801"
"200 BLOCK OF  V STREET NE WASHINGTON, DC 20002 UNITED STATES","Match","Non_Exact","11001009802"
"NEW YORK AVENUE NE & BLADENSBURG ROAD NE WASHINGTON, DC 20002 UNITED STATES","Match","Non_Exact","11001007803"
"2400 BLOCK OF  WASHINGTON PLACE NE WASHINGTON, DC 20018 UNITED STATES","Match","Non_Exact","11001007803"
"400 BLOCK OF  H STREET NE WASHINGTON, DC 20002 UNITED STATES","Match","Non_Exact","11001008702"
"2100 BLOCK OF  Q STREET SE WASHINGTON, DC 20020 UNITED STATES","Match","Non_Exact","11001009301"
"1900 BLOCK OF  5TH STREET NE WASHINGTON, DC 20002 UNITED STATES","Match","Non_Exact","11001005802"
"M STREET SE & 1ST STREET SE WASHINGTON, DC 20003 UNITED STATES","Match","Non_Exact","11001009810"
"1000 BLOCK OF  1ST STREET NW WASHINGTON, DC 20001 UNITED STATES","No_Match","",NA
"500 BLOCK OF  8TH STREET SE WASHINGTON, DC 20003 UNITED STATES","Match","Non_Exact","11001010602"
"1900 BLOCK OF  MASSACHUSETTS AVENUE SE WASHINGTON, DC 20003 UNITED STATES","Match","Non_Exact","11001010400"
"900 BLOCK OF  T STREET NW WASHINGTON, DC 20001 UNITED STATES","Match","Non_Exact","11001007409"
"3000 BLOCK OF  24TH PLACE SE WASHINGTON, DC 20020 UNITED STATES","Tie","",NA
"5800 BLOCK OF  FIELD PLACE NE WASHINGTON, DC 20019 UNITED STATES","Match","Non_Exact","11001007401"
"1900 BLOCK OF  8TH STREET NW WASHINGTON, DC 20001 UNITED STATES","Match","Exact","11001011100"
"2600 BLOCK OF  11TH STREET NW WASHINGTON, DC 20001 UNITED STATES","No_Match","",NA
"1300 BLOCK OF  FLORIDA AVENUE NE WASHINGTON, DC 20002 UNITED STATES","Match","Non_Exact","11001010602"
"5200 BLOCK OF  EAST CAPITOL STREET SE WASHINGTON, DC 20019 UNITED STATES","Match","Non_Exact","11001007601"
"700 BLOCK OF  LONGFELLOW STREET NW WASHINGTON, DC 20011 UNITED STATES","Match","Non_Exact","11001008702"
"700 BLOCK OF  H ST NE WASHINGTON, DC 20002 UNITED STATES","Match","Exact","11001007202"
"2400 BLOCK OF  ELVANS RD SE WASHINGTON, DC 20020 UNITED STATES","Match","Non_Exact","11001004704"
"1100 BLOCK OF  7TH STREET NE WASHINGTON, DC 20002 UNITED STATES","Match","Non_Exact","11001007000"
"1700 BLOCK OF  SAVANNAH ST SE WASHINGTON, DC 20020 UNITED STATES","Match","Non_Exact","11001006804"
"1800 BLOCK OF  KENDALL STREET NE WASHINGTON, DC 20002 UNITED STATES","Match","Non_Exact","11001004402"
"1200 BLOCK OF  MASSACHUSETTS AVENUE NW WASHINGTON, DC 20005 UNITED STATES","Match","Non_Exact","11001007408"
"1000 BLOCK OF  NEW JERSEY AVE SE DC, MD 20002 UNITED STATES","Match","Non_Exact","11001007807"
"1500 BLOCK OF  WISCONSIN AVENUE NW WASHINGTON, DC 20007 UNITED STATES","Match","Non_Exact","11001004402"
"2300 BLOCK OF  16TH STREET NORTHWEST WASHINGTON, DC 20009 UNITED STATES","Match","Non_Exact","11001003600"
"UNIT BLOCK OF  PATTERSON STREET NE WASHINGTON, DC 20002 UNITED STATES","Match","Non_Exact","11001008802"
"WHEELER ROAD SE & MISSISSIPPI AVENUE SE WASHINGTON, DC 20032 UNITED STATES","No_Match","",NA
"4100 BLOCK OF  9TH STREET NW WASHINGTON, DC 20011 UNITED STATES","Match","Non_Exact","11001002101"
"3300 BLOCK OF  E STREET SE WASHINGTON, DC 20019 UNITED STATES","Match","Non_Exact","11001010602"
"1800 BLOCK OF  T STREET SE WASHINGTON, DC 20020 UNITED STATES","Match","Non_Exact","11001007406"
"7000 BLOCK OF  SPRING PLACE NW WASHINGTON, DC 20012 UNITED STATES","Match","Non_Exact","11001010602"
"GEORGIA AVENUE NW & BARRY PLACE NW WASHINGTON, DC 20001 UNITED STATES","Match","Non_Exact","11001007403"
"5500 BLOCK OF  HUNT PLACE NE WASHINGTON, DC 20019 UNITED STATES","Match","Non_Exact","11001008803"
"2800 BLOCK OF  ROBINSON PLACE SE WASHINGTON, DC 20020 UNITED STATES","Match","Non_Exact","11001010100"
"700 BLOCK OF  IRVING STREET NW WASHINGTON, DC 20010 UNITED STATES","No_Match","",NA
"2200 BLOCK OF  ADAMS PLACE NE WASHINGTON, DC 20018 UNITED STATES","Match","Non_Exact","11001000202"
"300 BLOCK OF  I STREET NE WASHINGTON, DC 20002 UNITED STATES","Match","Non_Exact","11001003801"
"O STREET SW & HALF STREET SW WASHINGTON, DC 20024 UNITED STATES","No_Match","",NA
"LINCOLN ROAD NE & FRANKLIN STREET NE WASHINGTON, DC 20002 UNITED STATES","Match","Exact","11001007304"
"1200 BLOCK OF  POTOMAC AVENUE SE WASHINGTON, DC 20003 UNITED STATES","Match","Non_Exact","11001002400"
"4000 BLOCK OF  2ND STREET SW WASHINGTON, DC 20032 UNITED STATES","Match","Non_Exact","11001007708"
"100 BLOCK OF  BLAKELY ST FREDERICK, MD 21702 UNITED STATES","Match","Non_Exact","11001007605"
"2600 BLOCK OF  JASPER STREET SE WASHINGTON, DC 20020 UNITED STATES","Match","Non_Exact","11001001702"
"900 BLOCK OF  48TH STREET NE WASHINGTON, DC 20019 UNITED STATES","Match","Exact","11001003400"
"1700 BLOCK OF  EAST CAPITOL STREET SE WASHINGTON, DC 20003 UNITED STATES","Match","Non_Exact","11001007807"
"1700 BLOCK OF  M STREET NW WASHINGTON, DC 20036 UNITED STATES","Match","Non_Exact","11001007404"
"400 BLOCK OF  G STREET NW WASHINGTON, DC 20548 UNITED STATES","Match","Non_Exact","11001003100"
"200 BLOCK OF  K ST SW WASHINGTON, DC 20003 UNITED STATES","Match","Non_Exact","11001011100"
"500 BLOCK OF  50TH PLACE NE WASHINGTON, DC 20019 UNITED STATES","Match","Non_Exact","11001010602"
"5700 BLOCK OF  5TH STREET NE WASHINGTON, DC 20011 UNITED STATES","Match","Exact","11001006400"
"11TH STREET NW & VERMONT AVENUE NW WASHINGTON, DC 20001 UNITED STATES","Match","Exact","11001009201"
"14TH STREET NW & RHODE ISLAND AVENUE NW WASHINGTON, DC 20005 UNITED STATES","Match","Non_Exact","11001007100"
"700 BLOCK OF  D STREET SE WASHINGTON, DC 20003 UNITED STATES","Match","Non_Exact","11001009807"
"900 BLOCK OF  S STREET NW WASHINGTON, DC 20001 UNITED STATES","No_Match","",NA
"1000 BLOCK OF  O STREET SE WASHINGTON, DC 20374 UNITED STATES","Match","Non_Exact","11001007408"
"900 BLOCK OF  23RD STREET NW WASHINGTON, DC 20037 UNITED STATES","Match","Non_Exact","11001007809"
"500 BLOCK OF  H STREET NW WASHINGTON, DC 20001 UNITED STATES","Match","Non_Exact","11001008002"
"100 BLOCK OF  36TH STREET NE WASHINGTON, DC 20019 UNITED STATES","Match","Non_Exact","11001010700"
"700 BLOCK OF  58TH STREET NE WASHINGTON, DC 20019 UNITED STATES","Match","Non_Exact","11001005900"
"1800 BLOCK OF  L STREET NW WASHINGTON, DC 20036 UNITED STATES","Match","Non_Exact","11001010500"
"12TH STREET NW & P STREET NW WASHINGTON, DC 20005 UNITED STATES","Match","Non_Exact","11001007804"
"300 BLOCK OF  CRITTENDEN STREET NW WASHINGTON, DC 20011 UNITED STATES","Match","Non_Exact","11001009505"
"2800 BLOCK OF  28TH STREET SE WASHINGTON, DC 20020 UNITED STATES","Match","Exact","11001004402"
"23O5 PENNSYLVANIA AVE SE DC, DC 20019 UNITED STATES","Match","Exact","11001005003"
"2700 BLOCK OF  NORTH CAPITOL STREET NE WASHINGTON, DC 20002 UNITED STATES","Match","Non_Exact","11001006600"
"100 BLOCK OF  JOLIET STREET SW WASHINGTON, DC 20032 UNITED STATES","Match","Non_Exact","11001004901"
"3400 BLOCK OF  25TH STREET SE WASHINGTON, DC 20020 UNITED STATES","No_Match","",NA
"700 BLOCK OF  11TH STREET NW WASHINGTON, DC 20001 UNITED STATES","Match","Non_Exact","11001005601"
"G STREET NW & 9TH STREET NW WASHINGTON, DC 20001 UNITED STATES","Match","Non_Exact","11001005801"
"3200 BLOCK OF  21ST STREET SE WASHINGTON, DC 20020 UNITED STATES","Match","Non_Exact","11001009603"
"N VAN DORN ST & W BRADDOCK RD ALEXANDRIA, VIRGINIA 22302 UNITED STATES","Match","Non_Exact","11001007807"
"700 BLOCK OF  BLADENSBURG RD NE WASHINGTON, DISTRICT OF COLUMBIA 20002 UNITED STATES","Match","Non_Exact","11001006600"
"4000 BLOCK OF  SOUTH CAPITOL STREET SE WASHINGTON, DC 20032 UNITED STATES","Match","Non_Exact","11001010700"
"UNIT BLOCK OF  M STREET NW WASHINGTON, DC 20001 UNITED STATES","Match","Exact","11001005001"
"100 BLOCK OF  IRVING STREET NW WASHINGTON, DC 20010 UNITED STATES","Match","Non_Exact","11001002202"
"60TH STREET NE & EADS STREET NE WASHINGTON, DC 20019 UNITED STATES","Match","Non_Exact","11001007502"
"2300 BLOCK OF  WASHINGTON PLACE NE WASHINGTON, DC 20018 UNITED STATES","No_Match","",NA
"3800 BLOCK OF  GEORGIA AVENUE NW WASHINGTON, DC 20011 UNITED STATES","No_Match","",NA
"1600 BLOCK OF  28TH STREET SE WASHINGTON, DC 20020 UNITED STATES","Match","Non_Exact","11001010900"
"100 BLOCK OF  6TH STREET SE WASHINGTON, DC 20003 UNITED STATES","Match","Non_Exact","11001007409"
"1200 BLOCK OF  HALF STREET SW WASHINGTON, DC 20024 UNITED STATES","Match","Non_Exact","11001010700"
"4700 BLOCK OF  SOUTH CAPITOL TERRACE SW WASHINGTON, DC 20032 UNITED STATES","Match","Exact","11001002900"
"FLORIDA AVENUE NE & NORTH CAPITOL STREET WASHINGTON, DC 20002 UNITED STATES","Match","Non_Exact","11001001804"
"900 BLOCK OF  NEW JERSEY AVENUE SE WASHINGTON, DC 20003 UNITED STATES","Match","Non_Exact","11001007201"
"2100 BLOCK OF  8TH STREET NW WASHINGTON, DC 20001 UNITED STATES","Match","Non_Exact","11001001901"
"1700 BLOCK OF  FLORIDA AVENUE NW WASHINGTON, DC 20009 UNITED STATES","Match","Non_Exact","11001009902"
"1100 BLOCK OF  NORTH CAPITOL STREET NW WASHINGTON, DC 20002 UNITED STATES","Match","Non_Exact","11001007708"
"6500 BLOCK OF  CHILLUM PLACE NW WASHINGTON, DC 20012 UNITED STATES","Match","Non_Exact","11001006801"
"1500 BLOCK OF  21ST STREET NW WASHINGTON, DC 20036 UNITED STATES","Match","Exact","11001980000"
"1200 BLOCK OF  TUCKERMAN STREET NW WASHINGTON, DC 20011 UNITED STATES","Match","Non_Exact","11001005601"
"3100 BLOCK OF  BLADENSBURG ROAD NE WASHINGTON, DC 20018 UNITED STATES","Match","Non_Exact","11001001804"
"4400 BLOCK OF  GEORGIA AVENUE NW WASHINGTON, DC 20011 UNITED STATES","Match","Non_Exact","11001007203"
"5800 BLOCK OF  DIX STREET NE WASHINGTON, DC 20019 UNITED STATES","Match","Non_Exact","11001011100"
"MOUNT PLEASANT STREET NW & PARK ROAD NW WASHINGTON, DC 20010 UNITED STATES","No_Match","",NA
"11TH STREET SE & O STREET SE WASHINGTON, DC 20374 UNITED STATES","Match","Non_Exact","11001002501"
"HOWARD ROAD SE & BRYAN PLACE SE WASHINGTON, DC 20020 UNITED STATES","Match","Non_Exact","11001007808"
"5300 BLOCK OF  JAY STREET NE WASHINGTON, DC 20019 UNITED STATES","Tie","",NA
"5200 BLOCK OF  GEORGIA AVENUE NW WASHINGTON, DC 20011 UNITED STATES","Match","Non_Exact","11001007201"
"1100 BLOCK OF  COLUMBIA ROAD NW WASHINGTON, DC 20009 UNITED STATES","Match","Exact","11001007407"
"1800-BLK PERRY ST NE WASHINGTON, DC 20019 UNITED STATES","Match","Non_Exact","11001007807"
"1500 BLOCK OF  ANACOSTIA AVENUE NE WASHINGTON, DC 20019 UNITED STATES","Match","Non_Exact","11001002002"
"200 BLOCK OF  R STREET NE WASHINGTON, DC 20002 UNITED STATES","Match","Non_Exact","11001003000"
"RIGGS ROAD NE & NORTH CAPITOL STREET WASHINGTON, DC 20011 UNITED STATES","Match","Non_Exact","11001006400"
"H STREET NW & 8TH STREET NW WASHINGTON, DC 20001 UNITED STATES","Match","Non_Exact","11001010900"
"300 BLOCK OF  34TH STREET SE WASHINGTON, DC 20019 UNITED STATES","Tie","",NA
"50TH STREET NE & BROOKS STREET NE WASHINGTON, DC 20019 UNITED STATES","Match","Non_Exact","11001007203"
"4600 BLOCK OF  HUNT PLACE NE WASHINGTON, DC 20019 UNITED STATES","Match","Non_Exact","11001003500"
"1300 BLOCK OF  7TH STREET NW WASHINGTON, DC 20001 UNITED STATES","No_Match","",NA
"900 BLOCK OF  SOUTHERN AVENUE SE WASHINGTON, DC 20032 UNITED STATES","No_Match","",NA
"1100 BLOCK OF  17TH STREET NE WASHINGTON, DC 20002 UNITED STATES","Match","Non_Exact","11001001702"
"1700 BLOCK OF  MONTANA AVENUE NE WASHINGTON, DC 20018 UNITED STATES","Match","Non_Exact","11001005502"
"5000 BLOCK OF  NORTH CAPITOL STREET NE WASHINGTON, DC 20011 UNITED STATES","Match","Non_Exact","11001009400"
"49TH PLACE NE & NANNIE HELEN BURROUGHS AVENUE NE WASHINGTON, DC 20019 UNITED STATES","Match","Non_Exact","11001009601"
"7800 BLOCK OF  GEORGIA AVENUE NW WASHINGTON, DC 20012 UNITED STATES","Match","Non_Exact","11001008702"
"1000 BLOCK OF  QUEBEC PLACE NW WASHINGTON, DC 20010 UNITED STATES","Match","Non_Exact","11001002102"
"625A CHESAPEAKE STREET SE WASHINGTON, DC 20032 UNITED STATES","Match","Exact","11001005802"
"500 BLOCK OF  CHESAPEAKE STREET SE WASHINGTON, DC 20032 UNITED STATES","Match","Non_Exact","11001007708"
"1700 BLOCK OF  RHODE ISLAND AVENUE NW WASHINGTON, DC 20036 UNITED STATES","Match","Exact","11001007804"
"SAVANNAH STREET SE & 19TH STREET SE WASHINGTON, DC 20020 UNITED STATES","Match","Non_Exact","11001007809"
"200 BLOCK OF  WILMINGTON PLACE SE WASHINGTON, DC 20032 UNITED STATES","Match","Non_Exact","11001004902"
